ENSG00000179403	chr1	1370241
ENSG00000215915	chr1	1385069
ENSG00000160072	chr1	1407143
ENSG00000197785	chr1	1447531
ENSG00000205090	chr1	1475833
ENSG00000160075	chr1	1510249
ENSG00000215791	chr1	1499904
ENSG00000215014	chr1	1510355
ENSG00000236684	chr1	1515136
ENSG00000228594	chr1	1535476
ENSG00000272106	chr1	1551175
ENSG00000197530	chr1	1550795
ENSG00000189409	chr1	1567474
ENSG00000248333	chr1	1590473
ENSG00000272004	chr1	1590786
ENSG00000189339	chr1	1624167
ENSG00000269737	chr1	1603429
ENSG00000269227	chr1	1604714
ENSG00000215914	chr1	1631369
ENSG00000008128	chr1	1655766
ENSG00000268575	chr1	1669127
ENSG00000227775	chr1	1655951
ENSG00000215790	chr1	1677431
ENSG00000008130	chr1	1711896
ENSG00000078369	chr1	1822495
ENSG00000231050	chr1	1822910
ENSG00000169885	chr1	1846266
ENSG00000178821	chr1	1850712
ENSG00000142609	chr1	1935276
ENSG00000233542	chr1	1946969
ENSG00000187730	chr1	1950780
ENSG00000226969	chr1	1981509
ENSG00000067606	chr1	1981909
ENSG00000271806	chr1	2076718
ENSG00000182873	chr1	2115828
ENSG00000162585	chr1	2144159
ENSG00000269554	chr1	2121237
ENSG00000203301	chr1	2145620
ENSG00000243558	chr1	2144013
ENSG00000234396	chr1	2143962
ENSG00000157933	chr1	2160134
ENSG00000116151	chr1	2323146
ENSG00000272161	chr1	2258132
ENSG00000269753	chr1	2258581
ENSG00000269896	chr1	2284259
ENSG00000238240	chr1	2283296
ENSG00000272420	chr1	2295067
ENSG00000271921	chr1	2306792
ENSG00000271847	chr1	2309799
ENSG00000178642	chr1	2316811
ENSG00000157916	chr1	2323267
ENSG00000157911	chr1	2345236
ENSG00000149527	chr1	2357419
ENSG00000224387	chr1	2424697
ENSG00000229393	chr1	2425918
ENSG00000157881	chr1	2458039
ENSG00000197921	chr1	2461684
ENSG00000272449	chr1	2477904
ENSG00000238164	chr1	2488470
ENSG00000157873	chr1	2487078
ENSG00000225931	chr1	2497849
ENSG00000228037	chr1	2512999
ENSG00000157870	chr1	2517930
ENSG00000142606	chr1	2564481
ENSG00000237058	chr1	2564007
ENSG00000215912	chr1	2718286
ENSG00000233234	chr1	2729257
ENSG00000231630	chr1	2731563
ENSG00000169717	chr1	2938046
ENSG00000177133	chr1	2985001
ENSG00000256761	chr1	2978959
ENSG00000142611	chr1	2985732
ENSG00000226286	chr1	3050273
ENSG00000272235	chr1	3226660
ENSG00000130762	chr1	3370990
ENSG00000272088	chr1	3403810
ENSG00000162591	chr1	3528059
ENSG00000207776	chr1	3477354
ENSG00000238260	chr1	3541307
ENSG00000158109	chr1	3541566
ENSG00000116213	chr1	3569325
ENSG00000078900	chr1	3569084
ENSG00000227589	chr1	3585336
ENSG00000235131	chr1	3630862
ENSG00000227372	chr1	3663900
ENSG00000162592	chr1	3668962
ENSG00000235169	chr1	3689352
ENSG00000130764	chr1	3713068
ENSG00000266075	chr1	3699379
ENSG00000272153	chr1	3701572
ENSG00000116198	chr1	3773778
ENSG00000169598	chr1	3773845
ENSG00000264428	chr1	3800628
ENSG00000198912	chr1	3816857
ENSG00000236423	chr1	3816936
ENSG00000233304	chr1	4000673
ENSG00000226374	chr1	4009040
ENSG00000229280	chr1	4235959
ENSG00000235054	chr1	4472111
ENSG00000227169	chr1	4612205
ENSG00000232596	chr1	4631608
ENSG00000196581	chr1	4714792
ENSG00000231510	chr1	5150959
ENSG00000260972	chr1	5553038
ENSG00000264341	chr1	5624131
ENSG00000236948	chr1	5728355
ENSG00000216045	chr1	5876019
ENSG00000264101	chr1	5922801
ENSG00000131697	chr1	6052533
ENSG00000266687	chr1	5953984
ENSG00000069424	chr1	6051526
ENSG00000268332	chr1	6101399
ENSG00000116254	chr1	6240183
ENSG00000116251	chr1	6269449
ENSG00000226944	chr1	6265840
ENSG00000158286	chr1	6265535
ENSG00000116237	chr1	6296032
ENSG00000225077	chr1	6296300
ENSG00000173673	chr1	6304252
ENSG00000158292	chr1	6321035
ENSG00000097021	chr1	6454451
ENSG00000271746	chr1	6453615
ENSG00000069812	chr1	6484730
ENSG00000187017	chr1	6484848
ENSG00000265392	chr1	6489956
ENSG00000231868	chr1	6507066
ENSG00000215788	chr1	6526255
ENSG00000171680	chr1	6580121
ENSG00000162408	chr1	6614595
ENSG00000253022	chr1	6600914
ENSG00000229519	chr1	6607965
ENSG00000173662	chr1	6615241
ENSG00000204859	chr1	6640061
ENSG00000162413	chr1	6674667
ENSG00000116273	chr1	6673745
ENSG00000041988	chr1	6684926
ENSG00000007923	chr1	6761984
ENSG00000228750	chr1	6784697
ENSG00000239166	chr1	6812779
ENSG00000237436	chr1	6844903
ENSG00000171735	chr1	6845384
ENSG00000227950	chr1	6894678
ENSG00000237365	chr1	7074339
ENSG00000207056	chr1	7279420
ENSG00000237402	chr1	7429003
ENSG00000237728	chr1	7449814
ENSG00000225126	chr1	7501614
ENSG00000270171	chr1	7754904
ENSG00000270035	chr1	7758932
ENSG00000269978	chr1	7761030
ENSG00000049245	chr1	7831329
ENSG00000269925	chr1	7836443
ENSG00000049246	chr1	7844380
ENSG00000236266	chr1	7887402
ENSG00000049247	chr1	7913572
ENSG00000049249	chr1	8000926
ENSG00000270330	chr1	8002432
ENSG00000116288	chr1	8014351
ENSG00000200344	chr1	8043043
ENSG00000116285	chr1	8086368
ENSG00000238290	chr1	8086798
ENSG00000232848	chr1	8118523
ENSG00000229305	chr1	8249884
ENSG00000200975	chr1	8266657
ENSG00000227634	chr1	8268732
ENSG00000233645	chr1	8280589
ENSG00000265414	chr1	8335438
ENSG00000251977	chr1	8352323
ENSG00000162426	chr1	8377886
ENSG00000252254	chr1	8388127
ENSG00000142599	chr1	8877702
ENSG00000232912	chr1	8484705
ENSG00000221083	chr1	8571978
ENSG00000270282	chr1	8572712
ENSG00000234619	chr1	8810489
ENSG00000224315	chr1	8846972
ENSG00000222511	chr1	8856731
ENSG00000226545	chr1	8858534
ENSG00000228423	chr1	8867110
ENSG00000229716	chr1	8891066
ENSG00000074800	chr1	8939308
ENSG00000236269	chr1	8938066
ENSG00000230679	chr1	8938894
ENSG00000201725	chr1	8943592
ENSG00000238249	chr1	8953468
ENSG00000232208	chr1	8967803
ENSG00000232663	chr1	8969801
ENSG00000131686	chr1	9005926
ENSG00000265141	chr1	9039933
ENSG00000197241	chr1	9086404
ENSG00000142583	chr1	9148537
ENSG00000252404	chr1	9142755
ENSG00000180758	chr1	9189229
ENSG00000207865	chr1	9211836
ENSG00000228526	chr1	9262678
ENSG00000234546	chr1	9242263
ENSG00000049239	chr1	9294834
ENSG00000252841	chr1	9338450
ENSG00000171621	chr1	9352939
ENSG00000252956	chr1	9497837
ENSG00000235263	chr1	9563530
ENSG00000171612	chr1	9599541
ENSG00000231181	chr1	9636485
ENSG00000188807	chr1	9648932
ENSG00000171608	chr1	9711790
ENSG00000179840	chr1	9714644
ENSG00000233268	chr1	9722684
ENSG00000231789	chr1	9747613
ENSG00000171603	chr1	9884584
ENSG00000271264	chr1	9840880
ENSG00000178585	chr1	9970394
ENSG00000223989	chr1	9908376
ENSG00000162441	chr1	10003465
ENSG00000228150	chr1	10002981
ENSG00000173614	chr1	10003486
ENSG00000202415	chr1	10007376
ENSG00000265521	chr1	10027439
ENSG00000241326	chr1	10043199
ENSG00000162444	chr1	10057264
ENSG00000225786	chr1	10078592
ENSG00000130939	chr1	10092890
ENSG00000224340	chr1	10114839
ENSG00000233623	chr1	10118729
ENSG00000201746	chr1	10223326
ENSG00000054523	chr1	10270863
ENSG00000264881	chr1	10287776
ENSG00000199562	chr1	10359024
ENSG00000264501	chr1	10366523
ENSG00000265945	chr1	10450059
ENSG00000142657	chr1	10458649
ENSG00000271989	chr1	10490734
ENSG00000175279	chr1	10490159
ENSG00000251503	chr1	10490159
ENSG00000241563	chr1	10509776
ENSG00000160049	chr1	10532583
ENSG00000203469	chr1	10518612
ENSG00000142655	chr1	10532345
ENSG00000243267	chr1	10676893
ENSG00000130940	chr1	10856707
ENSG00000272078	chr1	10699298
ENSG00000225158	chr1	10955818
ENSG00000175262	chr1	11042094
ENSG00000215785	chr1	11051854
ENSG00000264181	chr1	11058320
ENSG00000207213	chr1	11060002
ENSG00000120948	chr1	11072414
ENSG00000009724	chr1	11107290
ENSG00000271895	chr1	11089716
ENSG00000116649	chr1	11120081
ENSG00000171824	chr1	11159938
ENSG00000226849	chr1	11128528
ENSG00000230337	chr1	11159732
ENSG00000198793	chr1	11322564
ENSG00000225602	chr1	11203955
ENSG00000253086	chr1	11212407
ENSG00000271794	chr1	11229670
ENSG00000171819	chr1	11249398
ENSG00000207451	chr1	11286311
ENSG00000238173	chr1	11293020
ENSG00000120942	chr1	11333263
ENSG00000238199	chr1	11339408
ENSG00000224338	chr1	11485878
ENSG00000204624	chr1	11539223
ENSG00000235643	chr1	11669588
ENSG00000116661	chr1	11715842
ENSG00000132879	chr1	11714432
ENSG00000116663	chr1	11724181
ENSG00000116670	chr1	11751707
ENSG00000162490	chr1	11751786
ENSG00000177674	chr1	11796141
ENSG00000215910	chr1	11821844
ENSG00000177553	chr1	11839676
ENSG00000177000	chr1	11866977
ENSG00000011021	chr1	11866207
ENSG00000242349	chr1	11901074
ENSG00000175206	chr1	11908402
ENSG00000120937	chr1	11918988
ENSG00000224904	chr1	11937827
ENSG00000199347	chr1	11968209
ENSG00000201801	chr1	11969984
ENSG00000116685	chr1	11986485
ENSG00000083444	chr1	11994262
ENSG00000116688	chr1	12040238
ENSG00000270914	chr1	12077365
ENSG00000116691	chr1	12079523
ENSG00000202461	chr1	12084181
ENSG00000243539	chr1	12097071
ENSG00000120949	chr1	12123434
ENSG00000201135	chr1	12138041
ENSG00000227875	chr1	12140604
ENSG00000028137	chr1	12227060
ENSG00000263676	chr1	12251770
ENSG00000225196	chr1	12281166
ENSG00000252969	chr1	12281328
ENSG00000048707	chr1	12290124
ENSG00000239149	chr1	12567300
ENSG00000229484	chr1	12587766
ENSG00000162496	chr1	12677737
ENSG00000221340	chr1	12630100
ENSG00000272482	chr1	12679250
ENSG00000204518	chr1	12704566
ENSG00000226166	chr1	12752925
ENSG00000188984	chr1	12776118
ENSG00000238771	chr1	12799693
ENSG00000157330	chr1	12806163
ENSG00000116726	chr1	12834984
ENSG00000116721	chr1	12851546
ENSG00000228338	chr1	12883022
ENSG00000204513	chr1	12891264
ENSG00000231103	chr1	12901210
ENSG00000179172	chr1	12908578
ENSG00000120952	chr1	12916941
ENSG00000243073	chr1	12946025
ENSG00000187545	chr1	12958101
ENSG00000204510	chr1	12976450
ENSG00000207434	chr1	12982374
ENSG00000234064	chr1	12985990
ENSG00000232423	chr1	13117751
ENSG00000250894	chr1	13015755
ENSG00000204508	chr1	13035543
ENSG00000239810	chr1	13052998
ENSG00000270601	chr1	13112679
ENSG00000250113	chr1	13126086
ENSG00000204505	chr1	13140456
ENSG00000233336	chr1	13146777
ENSG00000229978	chr1	13165443
ENSG00000236179	chr1	13173157
ENSG00000179412	chr1	13184326
ENSG00000224199	chr1	13196270
ENSG00000229571	chr1	13219581
ENSG00000204503	chr1	13331692
ENSG00000233394	chr1	13351482
ENSG00000204502	chr1	13359819
ENSG00000231219	chr1	13381237
ENSG00000207511	chr1	13384841
ENSG00000182330	chr1	13390765
ENSG00000237700	chr1	13411551
ENSG00000204501	chr1	13421176
ENSG00000228229	chr1	13429634
ENSG00000204495	chr1	13452656
ENSG00000204491	chr1	13477522
ENSG00000204488	chr1	13495254
ENSG00000204486	chr1	13516066
ENSG00000204485	chr1	13611550
ENSG00000224581	chr1	13632348
ENSG00000157358	chr1	13641973
ENSG00000204481	chr1	13673511
ENSG00000204480	chr1	13698405
ENSG00000204479	chr1	13716092
ENSG00000204478	chr1	13736907
ENSG00000162494	chr1	13840543
ENSG00000259961	chr1	13839715
ENSG00000215909	chr1	13881496
ENSG00000162493	chr1	13909960
ENSG00000222952	chr1	13949779
ENSG00000266358	chr1	13950497
ENSG00000237445	chr1	13986405
ENSG00000253085	chr1	14022694
ENSG00000116731	chr1	14026693
ENSG00000252151	chr1	14450830
ENSG00000231606	chr1	14549613
ENSG00000234593	chr1	14677518
ENSG00000189337	chr1	14925200
ENSG00000235829	chr1	15019109
ENSG00000175147	chr1	15478960
ENSG00000171729	chr1	15479028
ENSG00000204464	chr1	15497813
ENSG00000215720	chr1	15519341
ENSG00000142621	chr1	15573768
ENSG00000233485	chr1	15670372
ENSG00000236045	chr1	15661960
ENSG00000228140	chr1	15735929
ENSG00000142634	chr1	15736391
ENSG00000162438	chr1	15764935
ENSG00000142615	chr1	15783223
ENSG00000215704	chr1	15792404
ENSG00000132906	chr1	15853029
ENSG00000116138	chr1	15853308
ENSG00000251866	chr1	15868660
ENSG00000272510	chr1	15892451
ENSG00000116771	chr1	15911605
ENSG00000237301	chr1	15930121
ENSG00000235084	chr1	15931077
ENSG00000252417	chr1	15934640
ENSG00000236500	chr1	15941362
ENSG00000197312	chr1	15943995
ENSG00000215695	chr1	15986364
ENSG00000271742	chr1	16009623
ENSG00000116786	chr1	16010827
ENSG00000264048	chr1	16010967
ENSG00000237938	chr1	16063391
ENSG00000162461	chr1	16062900
ENSG00000224459	chr1	16076391
ENSG00000162460	chr1	16068917
ENSG00000162458	chr1	16083102
ENSG00000224321	chr1	16119291
ENSG00000233954	chr1	16134194
ENSG00000178715	chr1	16154724
ENSG00000179743	chr1	16174642
ENSG00000065526	chr1	16174359
ENSG00000238818	chr1	16237392
ENSG00000270620	chr1	16244403
ENSG00000116809	chr1	16302627
ENSG00000234607	chr1	16296127
ENSG00000231353	chr1	16314677
ENSG00000224966	chr1	16316366
ENSG00000183888	chr1	16330731
ENSG00000233078	chr1	16333166
ENSG00000173641	chr1	16346089
ENSG00000186510	chr1	16345370
ENSG00000232456	chr1	16366524
ENSG00000184908	chr1	16370272
ENSG00000185519	chr1	16400127
ENSG00000142627	chr1	16482582
ENSG00000227959	chr1	16481706
ENSG00000224621	chr1	16485761
ENSG00000234166	chr1	16524349
ENSG00000142632	chr1	16539104
ENSG00000237276	chr1	16554522
ENSG00000204377	chr1	16556038
ENSG00000132881	chr1	16563657
ENSG00000233929	chr1	16567893
ENSG00000037637	chr1	16678949
ENSG00000055070	chr1	16679070
ENSG00000226457	chr1	16696025
ENSG00000187144	chr1	16763919
ENSG00000157191	chr1	16767167
ENSG00000226029	chr1	16787443
ENSG00000080947	chr1	16825752
ENSG00000206652	chr1	16840780
ENSG00000261135	chr1	16841140
ENSG00000224174	chr1	16847189
ENSG00000233421	chr1	16862144
ENSG00000268674	chr1	16865561
ENSG00000225710	chr1	16879026
ENSG00000266584	chr1	16875409
ENSG00000219481	chr1	16940057
ENSG00000271732	chr1	16943886
ENSG00000215908	chr1	16971178
ENSG00000186301	chr1	16972069
ENSG00000207513	chr1	16993443
ENSG00000237847	chr1	16999498
ENSG00000264742	chr1	17007750
ENSG00000236698	chr1	17012550
ENSG00000268869	chr1	17046652
ENSG00000268991	chr1	17060956
ENSG00000058453	chr1	17066768
ENSG00000207389	chr1	17067011
ENSG00000227684	chr1	17076728
ENSG00000186715	chr1	17096732
ENSG00000223643	chr1	17179624
ENSG00000230239	chr1	17181902
ENSG00000263811	chr1	17185516
ENSG00000228549	chr1	17197440
ENSG00000238142	chr1	17216144
ENSG00000235241	chr1	17215590
ENSG00000207005	chr1	17222475
ENSG00000272426	chr1	17231271
ENSG00000117122	chr1	17307330
ENSG00000226526	chr1	17305421
ENSG00000159363	chr1	17338423
ENSG00000117118	chr1	17380665
ENSG00000117115	chr1	17445948
ENSG00000252180	chr1	17484692
ENSG00000204362	chr1	17516278
ENSG00000142623	chr1	17531621
ENSG00000142619	chr1	17575593
ENSG00000266634	chr1	17604384
ENSG00000159339	chr1	17634690
ENSG00000269468	chr1	17676070
ENSG00000256049	chr1	17698691
ENSG00000227751	chr1	17733256
ENSG00000179051	chr1	17766220
ENSG00000266727	chr1	17740190
ENSG00000239020	chr1	17776259
ENSG00000074964	chr1	17866330
ENSG00000236648	chr1	18044182
ENSG00000117148	chr1	18081808
ENSG00000261781	chr1	18392151
ENSG00000117154	chr1	18434240
ENSG00000230035	chr1	18505840
ENSG00000225387	chr1	18712323
ENSG00000179023	chr1	18807424
ENSG00000235282	chr1	18839612
ENSG00000225478	chr1	18921908
ENSG00000009709	chr1	18957500
ENSG00000179002	chr1	19186176
ENSG00000255275	chr1	19247615
ENSG00000159423	chr1	19229275
ENSG00000265606	chr1	19209769
ENSG00000221662	chr1	19223642
ENSG00000169991	chr1	19283180
ENSG00000272084	chr1	19402005
ENSG00000127481	chr1	19536770
ENSG00000266098	chr1	19410145
ENSG00000230424	chr1	19536995
ENSG00000127463	chr1	19578046
ENSG00000053372	chr1	19578033
ENSG00000211454	chr1	19600688
ENSG00000162482	chr1	19615744
ENSG00000270728	chr1	19623574
ENSG00000053371	chr1	19638640
ENSG00000200403	chr1	19631676
ENSG00000040487	chr1	19638820
ENSG00000265192	chr1	19646554
ENSG00000077549	chr1	19812066
ENSG00000240490	chr1	19750878
ENSG00000201609	chr1	19837087
ENSG00000239027	chr1	19858768
ENSG00000235185	chr1	19923326
ENSG00000270136	chr1	19923473
ENSG00000173436	chr1	19923477
ENSG00000226396	chr1	19934608
ENSG00000158747	chr1	19967048
ENSG00000158748	chr1	19991780
ENSG00000162542	chr1	20126438
ENSG00000178828	chr1	20141771
ENSG00000235434	chr1	20140860
ENSG00000169914	chr1	20209006
ENSG00000188784	chr1	20250110
ENSG00000242688	chr1	20297462
ENSG00000188257	chr1	20306932
ENSG00000127472	chr1	20354672
ENSG00000117215	chr1	20446050
ENSG00000158786	chr1	20465819
ENSG00000227066	chr1	20480831
ENSG00000187980	chr1	20503917
ENSG00000225986	chr1	20512979
ENSG00000162543	chr1	20512578
ENSG00000228105	chr1	20569588
ENSG00000158816	chr1	20617412
ENSG00000226664	chr1	20649680
ENSG00000236963	chr1	20757727
ENSG00000226487	chr1	20739746
ENSG00000162545	chr1	20812713
ENSG00000090432	chr1	20834654
ENSG00000215520	chr1	20852482
ENSG00000183114	chr1	20878932
ENSG00000158825	chr1	20915441
ENSG00000158828	chr1	20959948
ENSG00000117242	chr1	20978686
ENSG00000257033	chr1	20977207
ENSG00000244038	chr1	20988000
ENSG00000117245	chr1	21044510
ENSG00000235432	chr1	21020506
ENSG00000189410	chr1	21059330
ENSG00000233069	chr1	21059373
ENSG00000127483	chr1	21113816
ENSG00000203394	chr1	21069480
ENSG00000075151	chr1	21503377
ENSG00000251914	chr1	21167734
ENSG00000221808	chr1	21314925
ENSG00000233072	chr1	21330427
ENSG00000236073	chr1	21400246
ENSG00000235112	chr1	21487968
ENSG00000266867	chr1	21503122
ENSG00000117298	chr1	21671997
ENSG00000236936	chr1	21592575
ENSG00000231105	chr1	21619783
ENSG00000236216	chr1	21724480
ENSG00000228823	chr1	21739786
ENSG00000236009	chr1	21742391
ENSG00000227001	chr1	21754460
ENSG00000187952	chr1	21754796
ENSG00000186543	chr1	21760811
ENSG00000142794	chr1	21766621
ENSG00000176378	chr1	21786575
ENSG00000162551	chr1	21835858
ENSG00000233431	chr1	21912965
ENSG00000221781	chr1	21919041
ENSG00000076864	chr1	21995801
ENSG00000090686	chr1	22110099
ENSG00000231978	chr1	22094762
ENSG00000187942	chr1	22138758
ENSG00000142798	chr1	22263790
ENSG00000232037	chr1	22234591
ENSG00000219073	chr1	22303514
ENSG00000264385	chr1	22305729
ENSG00000263991	chr1	22313974
ENSG00000201919	chr1	22314309
ENSG00000142789	chr1	22328149
ENSG00000263582	chr1	22330361
ENSG00000263929	chr1	22337143
ENSG00000201273	chr1	22337478
ENSG00000228397	chr1	22351461
ENSG00000218510	chr1	22351681
ENSG00000070831	chr1	22379120
ENSG00000230068	chr1	22385690
ENSG00000271428	chr1	22395320
ENSG00000271840	chr1	22427106
ENSG00000162552	chr1	22470462
ENSG00000266564	chr1	22592732
ENSG00000234397	chr1	22649824
ENSG00000184677	chr1	22778344
ENSG00000237200	chr1	22843967
ENSG00000070886	chr1	22890057
ENSG00000173372	chr1	22962999
ENSG00000159189	chr1	22970123
ENSG00000173369	chr1	22979255
ENSG00000133216	chr1	23037332
ENSG00000265422	chr1	23046010
ENSG00000216157	chr1	23075404
ENSG00000225952	chr1	23163342
ENSG00000264014	chr1	23189719
ENSG00000272796	chr1	23243175
ENSG00000215906	chr1	23291831
ENSG00000227868	chr1	23342343
ENSG00000004487	chr1	23345941
ENSG00000240553	chr1	23414551
ENSG00000263793	chr1	23370798
ENSG00000266802	chr1	23384427
ENSG00000169641	chr1	23504301
ENSG00000229010	chr1	23466818
ENSG00000206935	chr1	23489197
ENSG00000252578	chr1	23490446
ENSG00000179546	chr1	23521222
ENSG00000215381	chr1	23571258
ENSG00000261326	chr1	23613245
ENSG00000125944	chr1	23670829
ENSG00000125945	chr1	23695935
ENSG00000249087	chr1	23695490
ENSG00000201405	chr1	23696747
ENSG00000271420	chr1	23705522
ENSG00000204219	chr1	23751233
ENSG00000232482	chr1	23737325
ENSG00000088280	chr1	23811061
ENSG00000007968	chr1	23857712
ENSG00000235052	chr1	23877406
ENSG00000117318	chr1	23886285
ENSG00000197880	chr1	23907985
ENSG00000229239	chr1	23996784
ENSG00000142676	chr1	24018269
ENSG00000203589	chr1	24033424
ENSG00000244609	chr1	24063380
ENSG00000011007	chr1	24069645
ENSG00000236810	chr1	24104777
ENSG00000057757	chr1	24104895
ENSG00000011009	chr1	24117460
ENSG00000117308	chr1	24127271
ENSG00000117305	chr1	24165110
ENSG00000179163	chr1	24194784
ENSG00000188822	chr1	24285549
ENSG00000264347	chr1	24208575
ENSG00000238538	chr1	24208745
ENSG00000229106	chr1	24229227
ENSG00000232557	chr1	24233601
ENSG00000264926	chr1	24255560
ENSG00000230228	chr1	24275873
ENSG00000189266	chr1	24285599
ENSG00000188529	chr1	24307417
ENSG00000215905	chr1	24335009
ENSG00000225315	chr1	24367325
ENSG00000142661	chr1	24438665
ENSG00000230703	chr1	24393264
ENSG00000142677	chr1	24469611
ENSG00000185436	chr1	24514449
ENSG00000230023	chr1	24526730
ENSG00000221032	chr1	24554407
ENSG00000266511	chr1	24606345
ENSG00000232298	chr1	24648391
ENSG00000158055	chr1	24645812
ENSG00000001460	chr1	24743424
ENSG00000001461	chr1	24742284
ENSG00000117602	chr1	24829387
ENSG00000266551	chr1	24856204
ENSG00000264443	chr1	24882515
ENSG00000184454	chr1	24882602
ENSG00000227312	chr1	24890118
ENSG00000239106	chr1	24952004
ENSG00000133226	chr1	24958207
ENSG00000238986	chr1	24993578
ENSG00000169504	chr1	25071848
ENSG00000238482	chr1	25104470
ENSG00000020633	chr1	25291612
ENSG00000229162	chr1	25287836
ENSG00000261025	chr1	25297356
ENSG00000264371	chr1	25349994
ENSG00000233755	chr1	25439611
ENSG00000233419	chr1	25451945
ENSG00000231953	chr1	25534630
ENSG00000117614	chr1	25558993
ENSG00000117616	chr1	25664704
ENSG00000272432	chr1	25574328
ENSG00000261349	chr1	25593627
ENSG00000187010	chr1	25598884
ENSG00000224183	chr1	25621134
ENSG00000259984	chr1	25663956
ENSG00000183726	chr1	25664408
ENSG00000252515	chr1	25667462
ENSG00000238889	chr1	25672868
ENSG00000188672	chr1	25756683
ENSG00000238084	chr1	25725203
ENSG00000266468	chr1	25732722
ENSG00000204178	chr1	25757388
ENSG00000157978	chr1	25870071
ENSG00000225643	chr1	25907969
ENSG00000117643	chr1	25943959
ENSG00000233478	chr1	25985602
ENSG00000162430	chr1	26126667
ENSG00000255054	chr1	26137961
ENSG00000228172	chr1	26146263
ENSG00000117640	chr1	26145131
ENSG00000223474	chr1	26147288
ENSG00000272478	chr1	26158625
ENSG00000127423	chr1	26185903
ENSG00000236528	chr1	26186104
ENSG00000182749	chr1	26197744
ENSG00000207302	chr1	26203987
ENSG00000117632	chr1	26233482
ENSG00000229786	chr1	26213851
ENSG00000223624	chr1	26215461
ENSG00000264021	chr1	26232945
